Id_d,Creador_empresa_si_exite,Origen_FRIJOL_BARRA,REF,Revisar,Porcentaje_Cocoa,Empresa_localidad,Popularidad,Frijo_tipo,Haba_origen,Popularidad_Class
1233,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,0.66,Switzerland,3.75,,Bolivia,Sastisfactorio
1234,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,0.7,Switzerland,3,Forastero,Congo,Sastisfactorio
1235,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,0.75,Switzerland,3,Criollo,Peru,Sastisfactorio
1236,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,0.68,Switzerland,3.25,,Bolivia,Sastisfactorio
1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,0.6,U.S.A.,3,Criollo,Hawaii,Sastisfactorio
1238,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,0.6,U.S.A.,3,,Hawaii,Sastisfactorio
1239,Orquidea,Peru,859,2012,0.65,Peru,3,,Peru,Sastisfactorio
1240,Orquidea,Peru,859,2012,0.72,Peru,3,,Peru,Sastisfactorio
1241,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,0.7,Ecuador,4,,Colombia,Premiun
1242,Pacari,Garaua,1415,2014,0.7,Ecuador,3.25,,Ecuador,Sastisfactorio
1243,Pacari,Cumbia,1415,2014,0.7,Ecuador,3.5,,Ecuador,Sastisfactorio
1244,Pacari,Montubia,1415,2014,0.7,Ecuador,3.75,,Ecuador,Sastisfactorio
1245,Pacari,Tangara,1415,2014,0.7,Ecuador,4,,Ecuador,Premiun
1246,Pacari,"Ecuador, raw",817,2012,0.85,Ecuador,2.75,,Ecuador,Decepcionante
1247,Pacari,Piura,863,2012,0.7,Ecuador,4,,Peru,Premiun
1248,Pacari,Nube- prototype,721,2011,0.7,Ecuador,3.5,,Ecuador,Sastisfactorio
1249,Pacari,Esmeraldas,224,2008,0.6,Ecuador,2.5,Forastero_Arriba,Ecuador,Decepcionante
1250,Pacari,Manabi,224,2008,0.65,Ecuador,2.75,Forastero_Arriba,Ecuador,Decepcionante
1251,Pacari,Los Rios,224,2008,0.72,Ecuador,3,Forastero_Arriba,Ecuador,Sastisfactorio
1252,Pacari,Raw,266,2008,1,Ecuador,2,Forastero_Arriba,Ecuador,Decepcionante
1253,Pacari,Raw,266,2008,0.7,Ecuador,3.5,Forastero_Arriba,Ecuador,Sastisfactorio
1254,Palette de Bine,Lachua,1720,2016,0.7,Canada,2.75,,Guatemala,Decepcionante
1255,Palette de Bine,Maya Mtn,1720,2016,0.72,Canada,3,Trinitario,Belize,Sastisfactorio
1256,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,0.7,Canada,3.25,,Bolivia,Sastisfactorio
1257,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,0.7,Canada,3.25,Trinitario,Trinidad,Sastisfactorio
1258,Palette de Bine,Kokoa Kamili,1574,2015,0.72,Canada,3.5,,Tanzania,Sastisfactorio
1259,Palette de Bine,Lam Dong,1574,2015,0.72,Canada,3.75,Trinitario,Vietnam,Sastisfactorio
1260,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,0.72,Canada,2.75,,Bolivia,Decepcionante
1261,Palette de Bine,Sambirano,1239,2014,0.78,Canada,3.75,Trinitario,Madagascar,Sastisfactorio
1262,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,0.75,Canada,2.75,,Ecuador,Decepcionante
1263,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,0.75,Canada,3.5,Blend,"Trinidad, Ecuador",Sastisfactorio
1264,Palette de Bine,Gran Couva,1399,2014,0.7,Canada,3.75,Trinitario,Trinidad,Sastisfactorio
1265,Pangea,Matasawalevu,1860,2016,0.76,Spain,3,,Fiji,Sastisfactorio
1266,Park 75,South America,1363,2014,0.65,U.S.A.,3.5,,South America,Sastisfactorio
1267,Parliament,Kilombero Valley,1856,2016,0.7,U.S.A.,3.25,,Tanzania,Sastisfactorio
1268,Parliament,"Lachua, Q'egchi families",1542,2015,0.7,U.S.A.,3.5,,Guatemala,Sastisfactorio
1269,Parliament,Alto Beni,1251,2014,0.7,U.S.A.,3,,Bolivia,Sastisfactorio
1270,Parliament,Oko Caribe,1255,2014,0.7,U.S.A.,3.5,,Dominican Republic,Sastisfactorio
1271,Pascha,Peru,1137,2013,0.55,Peru,2.5,,Peru,Decepcionante
1272,Pascha,Peru,1137,2013,0.7,Peru,2.75,,Peru,Decepcionante
1273,Patric,Signature Blend,636,2011,0.7,U.S.A.,3.75,Blend,,Sastisfactorio
1274,Patric,Madagascar,331,2009,0.75,U.S.A.,4,Trinitario,Madagascar,Premiun
1275,Patric,Madagascar,439,2009,0.67,U.S.A.,3.5,Trinitario,Madagascar,Sastisfactorio
1276,Patric,"Rio Caribe, Paria Penninsula",439,2009,0.7,U.S.A.,3.5,Trinitario,Venezuela,Sastisfactorio
1277,Patric,Madagascar,196,2007,0.7,U.S.A.,4,Trinitario,Madagascar,Premiun
1278,Patric,"Piura, Choc. Garage Exclusive",1034,2013,0.67,U.S.A.,4,,Peru,Premiun
1279,Paul Young,"Madagascar, w/ shell",1271,2014,0.73,U.K.,2.25,Trinitario,Madagascar,Decepcionante
1280,Paul Young,"Madagascar, w/ shell",1271,2014,0.64,U.K.,2.75,Trinitario,Madagascar,Decepcionante
1281,Peppalo,Dominican Republic,1454,2015,0.82,U.S.A.,3,,Dominican Republic,Sastisfactorio
1282,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,0.7,Belgium,3.25,Forastero,Cameroon,Sastisfactorio
1283,Pierre Marcolini,Chuao,478,2010,0.75,Belgium,3,Criollo,Venezuela,Sastisfactorio
1284,Pierre Marcolini,Trinite,478,2010,0.75,Belgium,3.25,Trinitario,Trinidad,Sastisfactorio
1285,Pierre Marcolini,"Baracoa, Cuba",516,2010,0.78,Belgium,3.75,"Criollo, Forastero",Cuba,Sastisfactorio
1286,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,0.85,Belgium,3,Criollo,Peru,Sastisfactorio
1287,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,0.72,Belgium,3,Forastero,Brazil,Sastisfactorio
1288,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,0.72,Belgium,3,Criollo,Mexico,Sastisfactorio
1289,Pierre Marcolini,Cabosse,111,2007,0.7,Belgium,4,Blend,"Venezuela, Java",Premiun
1290,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,0.72,Belgium,3.75,Forastero_Nacional,Ecuador,Sastisfactorio
1291,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,0.72,Belgium,4,Trinitario,Madagascar,Premiun
1292,Pierre Marcolini,Fleur de Cacao,166,2007,0.85,Belgium,3.5,Blend,Venezuela/ Ghana,Sastisfactorio
1293,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,0.72,Belgium,4,Criollo,Mexico,Premiun
1294,Pierre Marcolini,"Kendem Lembu, Java",93,2006,0.72,Belgium,3,Criollo,Indonesia,Sastisfactorio
1295,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,0.72,Belgium,4,Criollo,Venezuela,Premiun
1296,Pinellas,Wampusirpi Region,1772,2016,0.8,U.S.A.,2.5,,Honduras,Decepcionante
1297,Pitch Dark,Tenor,1506,2015,0.62,U.S.A.,2.5,,Nicaragua,Decepcionante
1298,Pitch Dark,Johe,1506,2015,0.8,U.S.A.,2.75,,Nicaragua,Decepcionante
1299,Pitch Dark,Chuno,1510,2015,0.8,U.S.A.,2.75,Criollo_Trinitario,Nicaragua,Decepcionante
1300,Pitch Dark,Nicalizo,1510,2015,0.8,U.S.A.,2.75,Trinitario,Nicaragua,Decepcionante
1301,Pitch Dark,Rugoso,1510,2015,0.8,U.S.A.,3.25,,Nicaragua,Sastisfactorio
1302,Pitch Dark,Akesson Estate,1311,2014,0.73,U.S.A.,3.25,Trinitario,Madagascar,Sastisfactorio
1303,Pitch Dark,Namau Village,1315,2014,0.73,U.S.A.,2.5,Trinitario,Fiji,Decepcionante
1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,0.73,U.S.A.,3.25,,Ecuador,Sastisfactorio
1305,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,0.73,U.S.A.,3.5,,Ecuador,Sastisfactorio
1306,Pomm (aka Dead Dog),"La Red, 2011",829,2012,0.76,U.S.A.,2.5,,Dominican Republic,Decepcionante
1307,Pomm (aka Dead Dog),Peru,829,2012,0.82,U.S.A.,2.75,Criollo,Peru,Decepcionante
1308,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,0.7,U.S.A.,3.75,,Domincan Republic,Sastisfactorio
1309,Potomac,"Cuyagua, 2013",1387,2014,0.7,U.S.A.,3.75,,Venezuela,Sastisfactorio
1310,Potomac,Upala w/ nibs,647,2011,0.7,U.S.A.,3.5,Matina,Costa Rica,Sastisfactorio
1311,Potomac,"Upala, Batch 18",654,2011,0.7,U.S.A.,3,Matina,Costa Rica,Sastisfactorio
1312,Potomac,"San Martin, Amazonian Highlands",789,2011,0.7,U.S.A.,2.75,,Peru,Decepcionante
1313,Potomac,Bahia,789,2011,0.7,U.S.A.,3.5,,Brazil,Sastisfactorio
1314,Potomac,"Upala, Batch 12",607,2010,0.82,U.S.A.,3.75,Matina,Costa Rica,Sastisfactorio
1315,Pralus,Peru,1446,2015,0.75,France,3.25,,Peru,Sastisfactorio
1316,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,0.75,France,3.25,Criollo_Porcelana,Venezuela,Sastisfactorio
1317,Pralus,Chuao,486,2010,0.75,France,3.5,Trinitario,Venezuela,Sastisfactorio
1318,Pralus,Cuyagua,451,2009,0.75,France,2,,Venezuela,Decepcionante
1319,Pralus,Papouasie,199,2008,0.75,France,3,Trinitario,Papua New Guinea,Sastisfactorio
1320,Pralus,"Sambirano Valley, Le 100%",202,2008,1,France,3,Criollo,Madagascar,Sastisfactorio
1321,Pralus,Dominican Republic-Organic,280,2008,0.75,France,2,,Dominican Republic,Decepcionante
1322,Pralus,"Monte Alegre, Diego Badero",280,2008,0.75,France,3.5,,Brazil,Sastisfactorio
1323,Pralus,Claudio Corallo w/ nibs,162,2007,0.75,France,4,Forastero,Sao Tome,Premiun
1324,Pralus,"Monte Alegre (Itacare), Brazil",105,2006,0.75,France,3,Forastero,Brazil,Sastisfactorio
1325,Pralus,Tanzania,105,2006,0.75,France,3.5,Criollo,Tanzania,Sastisfactorio
1326,Pralus,Sao Tome & Principe,5,2006,0.75,France,3.5,Forastero,Sao Tome & Principe,Sastisfactorio
1327,Pralus,Trinidad,5,2006,0.75,France,3.5,Trinitario,Trinidad,Sastisfactorio
1328,Pralus,"Madagascar, Nosy Be Isle.",5,2006,0.75,France,3.75,Criollo,Madagascar,Sastisfactorio
1329,Pralus,"Java, Indonesie",32,2006,0.75,France,3.5,Criollo,Indonesia,Sastisfactorio
1330,Pralus,"Barlovento, Venezuela",32,2006,0.75,France,3.5,Trinitario,Venezuela,Sastisfactorio
1331,Pralus,Jamaique,32,2006,0.75,France,4,Trinitario,Jamaica,Premiun
1332,Pralus,Equateur,40,2006,0.75,France,3,Trinitario,Ecuador,Sastisfactorio
1333,Pralus,Vanuatu,40,2006,0.75,France,3,Trinitario,Vanuatu,Sastisfactorio
1334,Pralus,Ghana,40,2006,0.75,France,3.25,Forastero,Ghana,Sastisfactorio
1335,Pralus,Colombie,40,2006,0.75,France,3.5,Trinitario,Colombia,Sastisfactorio
1336,Pralus,Fortissima,93,2006,0.8,France,4,Criollo_Trinitario,Ecuador,Premiun
1337,Pralus,Cuba,99,2006,0.75,France,3,Trinitario,Cuba,Sastisfactorio
1338,Pralus,"Caracas, Venezuela and Ghana",99,2006,0.75,France,3,"Trinitario, Forastero","Venezuela, Ghana",Sastisfactorio
1339,Pralus,"Djakarta, Java and Ghana",99,2006,0.75,France,3.5,"Criollo, Forastero","Indonesia, Ghana",Sastisfactorio
1340,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,0.77,U.K.,3.5,,Ecuador,Sastisfactorio
1341,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,0.7,U.K.,3.5,Trinitario,Grenada,Sastisfactorio
1342,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,0.74,U.K.,3.5,Criollo,Madagascar,Sastisfactorio
1343,Pump Street Bakery,Honduras,1688,2015,0.8,U.K.,2.75,,Honduras,Decepcionante
1344,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,0.75,U.K.,2.75,Trinitario,Venezuela,Decepcionante
1345,Pump Street Bakery,Guantupi River,1223,2014,0.75,U.K.,3,Forastero_Nacional,Ecuador,Sastisfactorio
1346,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,0.72,U.K.,3.25,Trinitario,Madagascar,Sastisfactorio
1347,Pump Street Bakery,Guantupi River,1227,2014,0.85,U.K.,2.75,Forastero_Nacional,Ecuador,Decepcionante
1348,Pura Delizia,Venezuela,931,2012,0.73,Italy,2.75,,Venezuela,Decepcionante
1349,Q Chocolate,Brazil,1057,2013,0.75,Brazil,3.25,,Brazil,Sastisfactorio
1350,Q Chocolate,Brazil,1057,2013,0.85,Brazil,3.5,,Brazil,Sastisfactorio
1351,Q Chocolate,Brazil,1069,2013,0.55,Brazil,2.75,,Brazil,Decepcionante
1352,Q Chocolate,Brazil,1069,2013,0.8,Brazil,3.25,,Brazil,Sastisfactorio
1353,Q Chocolate,Brazil,935,2012,0.6,Brazil,3,,Brazil,Sastisfactorio
1354,Q Chocolate,Brazil,935,2012,0.65,Brazil,3.25,,Brazil,Sastisfactorio
1355,Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,0.7,Mexico,2.75,Criollo,Mexico,Decepcionante
1356,Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,0.74,Mexico,3,Trinitario,Mexico,Sastisfactorio
1357,Raaka,Amazon Basin Blend,1788,2016,0.7,U.S.A.,3,,"Peru(SMartin,Pangoa,nacional)",Sastisfactorio
1358,Raaka,Virunga,1708,2015,0.75,U.S.A.,2.75,Forastero,Congo,Decepcionante
1359,Raaka,Madagascar,959,2012,0.75,U.S.A.,3.25,Trinitario,Madagascar,Sastisfactorio
1360,Raaka,La Red,785,2011,0.85,U.S.A.,3.5,,Dominican Republic,Sastisfactorio
1361,Rain Republic,Suchitepequez E.,470,2010,0.7,Guatemala,2.75,,Guatemala,Decepcionante
1362,Rancho San Jacinto,Ecuador,565,2010,0.75,Eucador,3,"Forastero(Arriba, CCN)",Ecuador,Sastisfactorio
1363,Ranger,"San Martin, Batch 2",1558,2015,0.7,U.S.A.,2.5,,Peru,Decepcionante
1364,Ranger,"Chulucanas, Batch 1",1562,2015,0.8,U.S.A.,3.25,,Peru,Sastisfactorio
1365,Ranger,"Tumbes, Batch 2",1562,2015,0.73,U.S.A.,3.5,Criollo,Peru,Sastisfactorio
1366,Raoul Boulanger,Piura,1872,2016,0.75,France,3.25,Criollo,Peru,Sastisfactorio
1367,Raw Cocoa,Raw,867,2012,0.7,Poland,2.5,Criollo,,Decepcionante
1368,Republica del Cacao (aka Confecta),Esmeraldas,494,2010,0.75,Ecuador,3.25,,Ecuador,Sastisfactorio
1369,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,0.75,Ecuador,2.5,Forastero_Arriba,Ecuador,Decepcionante
1370,Republica del Cacao (aka Confecta),Manabi,147,2007,0.75,Ecuador,3,Forastero_Arriba,Ecuador,Sastisfactorio
1371,Republica del Cacao (aka Confecta),El Oro,147,2007,0.67,Ecuador,3.5,Forastero_Arriba,Ecuador,Sastisfactorio
1372,Republica del Cacao (aka Confecta),Los Rios,170,2007,0.75,Ecuador,3.75,Forastero_Arriba,Ecuador,Sastisfactorio
1373,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,0.75,U.S.A.,3.75,,Ecuador,Sastisfactorio
1374,Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,0.85,U.S.A.,3.5,,Ecuador,Sastisfactorio
1375,Ritual,"Mid Mountain, 2014",1466,2015,0.7,U.S.A.,3.5,Blend,,Sastisfactorio
1376,Ritual,"Toledo District, Maya",1089,2013,0.75,U.S.A.,3.75,Trinitario,Belize,Sastisfactorio
1377,Ritual,"Maranon, Cajamarca",1181,2013,0.75,U.S.A.,3,Forastero_Nacional,Peru,Sastisfactorio
1378,Ritual,Sambirano,891,2012,0.75,U.S.A.,4,Trinitario,Madagascar,Premiun
1379,Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,0.75,U.S.A.,3.25,Nacional_Arriba,Ecuador,Sastisfactorio
1380,Ritual,Gran Couva,979,2012,0.75,U.S.A.,3.5,Trinitario,Trinidad,Sastisfactorio
1381,Ritual,Costa Rica,745,2011,0.75,U.S.A.,3.5,,Costa Rica,Sastisfactorio
1382,Roasting Masters,"La Dorado, light roast",1844,2016,0.7,South Korea,3.25,,Costa Rica,Sastisfactorio
1383,Roasting Masters,"Tapanti, light roast",1844,2016,0.7,South Korea,3.25,,Costa Rica,Sastisfactorio
1384,Roasting Masters,Maleku,1844,2016,0.7,South Korea,3.25,,Costa Rica,Sastisfactorio
1385,Robert (aka Chocolaterie Robert),Madagascar,1061,2013,0.75,Madagascar,3.25,Trinitario,Madagascar,Sastisfactorio
1386,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,0.68,Madagascar,3.25,Trinitario,Madagascar,Sastisfactorio
1387,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,0.66,U.K.,3.5,Trinitario,Grenada,Sastisfactorio
1388,Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,0.75,U.S.A.,3.75,,Honduras,Sastisfactorio
1389,Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,0.7,U.S.A.,3.75,,Venezuela,Sastisfactorio
1390,Rogue,"Tranquilidad, Batch 1",1566,2015,0.75,U.S.A.,3.25,,Bolivia,Sastisfactorio
1391,Rogue,Porcelana,1209,2014,0.8,U.S.A.,3.75,Criollo,Venezuela,Sastisfactorio
1392,Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,0.7,U.S.A.,3.5,Trinitario,Madagascar,Sastisfactorio
1393,Rogue,"Hispaniola, 2013",1081,2013,0.7,U.S.A.,3.5,,Dominican Republic,Sastisfactorio
1394,Rogue,"Silvestre, Batch 7, 2013",1081,2013,0.75,U.S.A.,4,,Bolivia,Premiun
1395,Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,0.75,U.S.A.,3.75,Trinitario,Jamaica,Sastisfactorio
1396,Rogue,"Camino Verde P., Balao, Guayas",979,2012,0.75,U.S.A.,3.75,Nacional_Arriba,Ecuador,Sastisfactorio
1397,Rogue,"Silvestre, Batch 1, 2011",793,2011,0.75,U.S.A.,3,Criollo,Bolivia,Sastisfactorio
1398,Rogue,Piura,565,2010,0.75,U.S.A.,3.75,,Peru,Sastisfactorio
1399,Rogue,Rio Caribe,327,2009,0.7,U.S.A.,3.5,Trinitario,Venezuela,Sastisfactorio
1400,Rogue,"Hispaniola, 2008",213,2008,0.7,U.S.A.,2.75,,Dominican Republic,Decepcionante
1401,Rogue,Jamaica,213,2008,0.7,U.S.A.,2.75,Trinitario,Jamaica,Decepcionante
1402,Rogue,"Sambirano, 2008",213,2008,0.7,U.S.A.,2.75,Trinitario,Madagascar,Decepcionante
1403,Rogue,Trinidad,213,2008,0.7,U.S.A.,3,Trinitario,Trinidad,Sastisfactorio
1404,Rozsavolgyi,Sur del Lago,809,2012,0.84,Hungary,2.5,,Venezuela,Decepcionante
1405,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,0.76,Hungary,2.25,Trinitario,Venezuela,Decepcionante
1406,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,0.72,Hungary,2.5,Trinitario,Madagascar,Decepcionante
1407,Rozsavolgyi,Carenero Superior,713,2011,0.73,Hungary,3.5,Criollo,Venezuela,Sastisfactorio
1408,Rozsavolgyi,Porcelana,717,2011,0.71,Hungary,2.5,,Venezuela,Decepcionante
1409,Rozsavolgyi,"Aragua, Trincheras",717,2011,0.7,Hungary,3.5,,Venezuela,Sastisfactorio
1410,Rozsavolgyi,Principe,765,2011,0.77,Hungary,2.75,Forastero,Principe,Decepcionante
1411,S.A.I.D.,Malgascio,607,2010,0.64,Italy,3.5,Trinitario,Madagascar,Sastisfactorio
1412,S.A.I.D.,100 percent,615,2010,1,Italy,1.5,,,Desagradable
1413,S.A.I.D.,Samana,615,2010,0.7,Italy,3,,Dominican Republic,Sastisfactorio
1414,S.A.I.D.,Arawak,615,2010,0.72,Italy,3.5,,Carribean,Sastisfactorio
1415,S.A.I.D.,Latino,615,2010,0.72,Italy,3.5,,,Sastisfactorio
1416,Sacred,Midnight,813,2012,0.83,U.S.A.,2.75,,Central and S. America,Decepcionante
1417,Sacred,Twilight,813,2012,0.69,U.S.A.,3.25,,Central and S. America,Sastisfactorio
1418,Salgado,Bahia Superior,288,2008,0.7,Argentina,3.5,Forastero,Brazil,Sastisfactorio
1419,Salgado,Esmeraldas,288,2008,0.7,Argentina,3.5,Forastero_Nacional,Ecuador,Sastisfactorio
1420,Salgado,Carenero Superior,288,2008,0.7,Argentina,3.5,Trinitario,Venezuela,Sastisfactorio
1421,Salgado,Rio Arriba,292,2008,0.7,Argentina,3.5,Forastero_Arriba_ASSS,Ecuador,Sastisfactorio
1422,Santander (Compania Nacional),Colombian 2008,404,2009,0.75,Colombia,2.75,Forastero_Nacional,Colombia,Decepcionante
1423,Santander (Compania Nacional),Colombian w/ nibs,414,2009,0.7,Colombia,3,Forastero_Nacional,Colombia,Sastisfactorio
1424,Santander (Compania Nacional),Colombian Semi Dark,32,2006,0.53,Colombia,2,Forastero_Nacional,Colombia,Decepcionante
1425,Santander (Compania Nacional),Colombian,32,2006,0.65,Colombia,3,Forastero_Nacional,Colombia,Sastisfactorio
1426,Santander (Compania Nacional),Colombian Dark,32,2006,0.7,Colombia,4,Forastero_Nacional,Colombia,Premiun
1427,Santome,Sao Tome,761,2011,0.7,France,2.75,Forastero,Sao Tome,Decepcionante
1428,Scharffen Berger,San Juan de Cheni,959,2012,0.78,U.S.A.,4,,Peru,Premiun
1429,Scharffen Berger,Markham Valley,781,2011,0.68,U.S.A.,3.75,,Papua New Guinea,Sastisfactorio
1430,Scharffen Berger,Camahogne,464,2010,0.68,U.S.A.,3.5,Trinitario,Grenada,Sastisfactorio
1431,Scharffen Berger,Amina,464,2010,0.65,U.S.A.,3.75,Trinitario_Criollo,Madagascar,Sastisfactorio
1432,Scharffen Berger,Tome Acu,336,2009,0.68,U.S.A.,3.75,,Brazil,Sastisfactorio
1433,Scharffen Berger,Asante,336,2009,0.65,U.S.A.,4,Forastero,Ghana,Premiun
1434,Scharffen Berger,Ben Tre,445,2009,0.72,U.S.A.,3.75,Trinitario,Vietnam,Sastisfactorio
1435,Scharffen Berger,Finisterra,227,2008,0.72,U.S.A.,3,Blend,"Ven., Trinidad, Mad.",Sastisfactorio
1436,Scharffen Berger,Las Islas,117,2007,0.72,U.S.A.,3,Blend,Carribean(DR/Jam/Tri),Sastisfactorio
1437,Scharffen Berger,Nibby,135,2007,0.62,U.S.A.,3,,,Sastisfactorio
1438,Scharffen Berger,Cuyagua,135,2007,0.75,U.S.A.,3.75,,Venezuela,Sastisfactorio
1439,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,0.75,U.S.A.,3,Blend,Carribean,Sastisfactorio
1440,Scharffen Berger,Extra Dark,15,2006,0.82,U.S.A.,2,,,Decepcionante
1441,Scharffen Berger,Bittersweet,15,2006,0.7,U.S.A.,3.5,Blend,,Sastisfactorio
1442,Scharffen Berger,Kumasi Sambirano,40,2006,0.68,U.S.A.,2,Blend,Ghana & Madagascar,Decepcionante
1443,Scharffen Berger,Jamaica a l'ancienne,56,2006,0.7,U.S.A.,2,Trinitario,Jamaica,Decepcionante
1444,Scharffen Berger,Semisweet,56,2006,0.62,U.S.A.,3,Blend,,Sastisfactorio
1445,Seaforth,Dominican Republic,1658,2015,0.7,U.K.,2.75,,Domincan Republic,Decepcionante
1446,Seaforth,Grenada,1658,2015,0.7,U.K.,2.75,,Grenada,Decepcionante
1447,Shark Mountain,Jamaica,1450,2015,0.72,U.S.A.,3.25,Trinitario,Jamaica,Sastisfactorio
1448,Shark Mountain,Papua New Guinea,1450,2015,0.73,U.S.A.,3.5,Forastero,Papua New Guinea,Sastisfactorio
1449,Shark Mountain,Cuyagua,1466,2015,0.77,U.S.A.,2.75,Criollo,Venezuela,Decepcionante
1450,Shark Mountain,ROIG,1466,2015,0.74,U.S.A.,3.5,Criollo_Trinitario,Dominican Republic,Sastisfactorio
1451,Shark Mountain,Ecuador,1335,2014,0.75,U.S.A.,3,Trinitario,Ecuador,Sastisfactorio
1452,Shark Mountain,"Belize, 2013",1335,2014,0.72,U.S.A.,3.25,Criollo_Trinitario,Belize,Sastisfactorio
1453,Shark's,Hilo,713,2011,0.73,U.S.A.,2,,Hawaii,Decepcionante
1454,Shark's,"Hilo, w/ added cocoa butter",721,2011,0.73,U.S.A.,2.5,,Hawaii,Decepcionante
1455,Shattel,Tingo Maria,1884,2016,0.7,Peru,3.25,,Peru,Sastisfactorio
1456,Shattell,Porcelana,757,2011,0.75,Peru,3.5,Criollo,Peru,Sastisfactorio
1457,Sibu,Oro,1586,2015,0.82,Costa Rica,3.25,,Costa Rica,Sastisfactorio
1458,Sibu,Oscuro,1586,2015,0.7,Costa Rica,3.5,,Costa Rica,Sastisfactorio
1459,Sibu Sura,Peru,911,2012,0.7,U.S.A.,2.5,,Peru,Decepcionante
1460,Silvio Bessone,Maya Belize,717,2011,0.67,Italy,3,Criollo,Belize,Sastisfactorio
1461,Silvio Bessone,"Trintade, Sao Tome",725,2011,0.65,Italy,3.25,Forastero,Sao Tome,Sastisfactorio
1462,Silvio Bessone,"Bahia, Scavina",729,2011,0.6,Italy,3.25,Trinitario,Brazil,Sastisfactorio
1463,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,0.68,Italy,3,Criollo_Trinitario,Colombia,Sastisfactorio
1464,Sirene,Wild Bolivia,1788,2016,0.73,Canada,3.5,,Bolivia,Sastisfactorio
1465,Sirene,Kokoa Kamili Coop,1856,2016,0.73,Canada,3.5,,Tanzania,Sastisfactorio
1466,Sirene,"Esmeraldas, Salazar Farm",1860,2016,0.73,Canada,3.75,,Ecuador,Sastisfactorio
1467,Sirene,"Somia Plantation, 2012",1502,2015,1,Canada,3,Trinitario,Madagascar,Sastisfactorio
1468,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,1,Canada,3,,Ecuador,Sastisfactorio
1469,Sirene,Lachua w/ cane sugar,1614,2015,0.73,Canada,3,,Guatemala,Sastisfactorio
1470,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,0.73,Canada,3.25,,Guatemala,Sastisfactorio
1471,Sirene,Pisa,1650,2015,0.73,Canada,3.25,,Haiti,Sastisfactorio
1472,Sirene,"Somia Plantation, 2012",1339,2014,0.67,Canada,3.75,Trinitario,Madagascar,Sastisfactorio
1473,Sirene,"Somia Plantation, 2012",1339,2014,0.73,Canada,3.75,Trinitario,Madagascar,Sastisfactorio
1474,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,0.73,Canada,3.75,,Ecuador,Sastisfactorio
